Code,BarCode,Name,Plu,Price,Mojodi,Consumer
6260176810771,6260176810771,ماست موسير 500 گرمي ميهن,NULL,78000,-1,80000
6260176810795,6260176810795,ماست موسير 90 گرمي ميهن,NULL,11000,-29,0
6260176810832,6260176810832,ميراکس توت فرنگي,NULL,10000,-47,0
6260176810856,6260176810856,بستني چوبي موزي ميهن,NULL,10000,-26,0
6260176810979,6260176810979,نوشيدني 200 سي سي انبه ميهن,NULL,18000,-8,25000
6260176810986,6260176810986,نوشيدني 200 سي سي هلو ميهن,NULL,18000,-9,25000
6260176810993,6260176810993,نوشيدني 200 سي سي البالو ميهن,NULL,18000,-22,25000
6260176811006,6260176811006,نوشيدني 200 سي سي سيب موز ميهن,NULL,18000,-9,25000
6260176811037,6260176811037,نوشيدني 200 سي سي انار ميهن,NULL,13000,-20,20000
6260176811075,6260176811075,نوشيدني 200 سي سي مخلوط ميوه ها ميهن,NULL,18000,-23,25000
6260176811082,6260176811082,نوشيدني 200 سي سي انگور سفيد ميهن,NULL,18000,-14,25000
6260176811181,6260176811181,ماست 750 کم چرب ميهن,NULL,0,0,0
6260176811198,6260176811198,ماست 750 پرچرب ميهن,NULL,0,0,0
6260176811402,6260176811402,نوشيدني 200 سي سي اناناس ميهن,NULL,18000,-27,25000
6260176811556,6260176811556,دوغ ميهن,NULL,0,0,0
6260176811792,6260176811792,ماست يوناني 900 گرمي ميهن,NULL,142000,-2,150000
6260176812102,6260176812102,"ماست ست کم چرب 2000 گرمي ",NULL,119000,-9,122000
6260176812119,6260176812119,ماست ست پر چرب 2000 گرمي 3 درصد,NULL,131000,-14,135000
6260176812164,6260176812164,ماست دبه اي پرچرب ميهن,NULL,0,0,0
6260176812171,6260176812171,يوگو ماست دبه اي کم چرب,NULL,190000,-7,0
6260176812188,6260176812188,يوگو ماست همزده پرچرب 2000 گرمي ميهن,NULL,190000,-16,200000
6260176812195,6260176812195,ماست موسير 240 گرمي ميهن,NULL,43000,-19,45000
6260176812225,6260176812225,بستني رويا ميهن توت فرنگي,NULL,0,0,0
6260176812232,6260176812232,بستني وانيلي رويا ميهن,NULL,0,0,0
6260176812249,6260176812249,بستني زعفراني رويا ميهن,NULL,190000,-3,200000
6260176812270,6260176812270,بستني قهوه رويا ميهن,NULL,0,0,0
6260176812539,6260176812539,پنير گوسفندي ميهن 200 گرمي,NULL,92000,-5,95000
6260176813000,6260176813000,بستني يخي با خاکشير تخم شربتي ميهن,NULL,0,0,0
6260176813338,6260176813338,بستني فروتاره انبه ميهن,NULL,0,0,0
6260176813482,6260176813482,بستني ميلکي توت فرنگي ميهن,NULL,0,0,0
6260176813512,6260176813512,دوغ نايلوني نعناع 900 سي سي ميهن,NULL,29000,-15,30000
6260176813529,6260176813529,دوغ نايلوني نعناع 2.5 ميهن,NULL,60000,-3,0
6260176813550,6260176813550,شير نايلون 800 سي سي کم چرب,NULL,30000,-71,31000
6260176813673,6260176813673,شير 1 ليتري پر چرب ميلکوم,NULL,70000,-20,74000
6260176813680,6260176813680,شير 1 ليتري کم چرب ميلکوم,NULL,68000,-18,70000
6260176813697,6260176813697,شير پر چرب ميلکوم 200 سي سي,NULL,18000,-49,20000
6260176813703,6260176813703,شير موز ميلکوم 200 سي سي,NULL,28000,-13,30000
6260176813710,6260176813710,شير کاکائو ميلکوم 200 سي سي,NULL,23000,-129,25000
6260176813758,6260176813758,نکتار 200 سي سي گلابي ميهن,NULL,22000,-4,30000
6260176813833,6260176813833,نوشيدني 1 ليتري الورا ميهن,NULL,100000,-2,160000
6260176813918,6260176813918,نوشيدني 200 سي سي پرتقال پالپ دار ميهن,NULL,22000,-7,30000
6260176813963,6260176813963,نکتار 200 سي سي زرشک البالو ميهن,NULL,22000,-4,30000
6260176813970,6260176813970,نکتار 1 ليتري زرشک و البالو ميهن,NULL,100000,-6,140000
6260176814120,6260176814120,بستني 1ليتري وانيلي ميهن,NULL,97500,-24,0
6260176814229,6260176814229,بستني شکلاتي يک ليتري ميهن,NULL,100000,-7,0
